,cid,cidname,brand,model,datamonth,price,biz30day,biz30day_rank,total_sold_price,total_sold_price_rank,model_ratings,model_rank,model_pos,model_neu,model_neg,model_total,model_rate,model_rate_rank
345,2018112610,螺丝刀,pb swiss tools,8190/8100系列,201909,48.0,2300,480,153037.75,260,64.82,267.0,21,0,1,22,0.9545454545454546,396
175,2018112610,螺丝刀,guanshi/冠仕,精密螺丝刀组套,201909,68.6,492,819,35330.16,592,57.56,453.0,42,0,2,44,0.9545454545454546,397
710,2018112610,螺丝刀,勇敢者,两用螺丝刀,201909,8.53,3141,412,7681.799999999999,891,82.53,23.0,41,1,1,43,0.9534883720930233,398
921,2018112610,螺丝刀,精菱,T6/T8/T9/T10/T15/T20/T25/T27/T30,201909,9.36,7985,236,88910.88,394,60.77,370.0,142,2,5,149,0.9530201342281879,399
463,2018112610,螺丝刀,sd/胜达,螺丝批,201909,2.87,24046,91,78103.77,422,67.4,205.0,222,8,3,233,0.9527896995708155,400
665,2018112610,螺丝刀,京岛,JD-5512,201909,18.43,2130,503,39365.469999999994,573,63.3,299.0,40,0,2,42,0.9523809523809523,401
853,2018112610,螺丝刀,森狮,异形螺丝刀,201909,6.0,1145,637,6870.0,914,48.78,662.0,20,0,1,21,0.9523809523809523,402
298,2018112610,螺丝刀,masterproof/麦思德,22042,201909,139.44,5913,282,794365.3799999999,72,74.32,92.0,218,5,6,229,0.9519650655021834,403
136,2018112610,螺丝刀,gcraft/世匠,C26124,201909,4.3,21038,106,139201.22999999998,278,75.04,80.0,671,7,27,705,0.9517730496453901,404
816,2018112610,螺丝刀,日本福冈,FO-9047B,201909,11.98,3202,406,44121.08,539,65.7,250.0,98,0,5,103,0.9514563106796117,405
440,2018112610,螺丝刀,sata/世达,62303,201909,8.42,4763,326,68225.14999999998,455,58.44,431.0,78,0,4,82,0.9512195121951219,406
663,2018112610,螺丝刀,二牛,异型螺丝刀,201909,5.9,2242,493,14313.599999999999,778,56.72,475.0,39,0,2,41,0.9512195121951219,407
805,2018112610,螺丝刀,日本福冈,FO-9005K,201909,10.8,2993,421,30336.000000000004,635,67.36,206.0,77,1,3,81,0.9506172839506173,408
412,2018112610,螺丝刀,sata/世达,61101,201909,13.86,65633,39,1011513.94,55,67.46,203.0,498,4,22,524,0.950381679389313,409
1009,2018112610,螺丝刀,赛阁,SG-YXLSD,201909,6.9,3013,420,20695.05,709,55.27,505.0,19,1,0,20,0.95,410
915,2018112610,螺丝刀,科麦斯,螺丝批套装,201909,46.53,2861,433,150055.61000000002,263,81.17,30.0,561,15,15,591,0.949238578680203,411
566,2018112610,螺丝刀,vessel/威威,220,201909,37.8,1745,540,69039.54000000001,452,62.06,331.0,37,0,2,39,0.9487179487179487,412
1107,2018112610,螺丝刀,龙韵,PTGJZT01,201909,20.45,2529,459,89635.89000000003,393,61.31,354.0,111,1,5,117,0.9487179487179487,413
137,2018112610,螺丝刀,gilgott,N8228,201909,16.8,9171,214,154072.8,258,54.46,523.0,145,1,7,153,0.9477124183006536,414
637,2018112610,螺丝刀,zhtian/之田,W308/310/312,201909,160.5,1307,608,203041.02,215,60.74,371.0,18,0,1,19,0.9473684210526315,415
985,2018112610,螺丝刀,英迈,小螺丝刀,201909,8.64,1487,573,10366.08,845,70.15,160.0,18,0,1,19,0.9473684210526315,416
909,2018112610,螺丝刀,研然,家用螺丝刀,201909,6.95,29832,78,103030.07,351,64.3,278.0,268,7,8,283,0.9469964664310954,417
199,2018112610,螺丝刀,jerxun/京选,JX-0029,201909,9.17,3451,392,35183.15,593,60.11,385.0,35,0,2,37,0.9459459459459459,418
1058,2018112610,螺丝刀,雷格,3-6寸,201909,1.84,195875,11,435183.82999999996,131,77.82,51.0,277,6,10,293,0.9453924914675768,419
433,2018112610,螺丝刀,sata/世达,62202-62222,201909,8.93,86763,26,1030630.28,53,74.41,90.0,514,7,23,544,0.9448529411764706,420
89,2018112610,螺丝刀,diwells/得威斯,按摩双手胶柄螺丝批,201909,2.88,86366,27,340698.77000000014,150,68.85,182.0,477,3,25,505,0.9445544554455445,421
30,2018112610,螺丝刀,bondhus/波顿,04006,201909,26.32,419,850,15583.559999999998,763,81.01,32.0,17,0,1,18,0.9444444444444444,422
414,2018112610,螺丝刀,sata/世达,61211,201909,59.14,1788,535,112639.37000000002,330,50.49,631.0,17,0,1,18,0.9444444444444444,423
315,2018112610,螺丝刀,mytec/美科,棘轮螺丝刀,201909,3.91,927,692,5786.28,933,54.99,509.0,17,0,1,18,0.9444444444444444,424
469,2018112610,螺丝刀,sheffield/钢盾,S058101,201909,25.73,880,703,20995.160000000003,705,81.45,29.0,17,0,1,18,0.9444444444444444,425
258,2018112610,螺丝刀,kilews/奇力速,BSD-101,201909,204.5,15608,137,3199175.6900000004,13,53.61,549.0,51,0,3,54,0.9444444444444444,426
430,2018112610,螺丝刀,sata/世达,61703-61708,201909,22.13,20001,113,474185.7599999999,121,61.07,363.0,183,2,9,194,0.9432989690721649,427
802,2018112610,螺丝刀,日本福冈,FO-9005A,201909,8.27,19324,117,173441.25999999998,241,84.46,11.0,497,1,29,527,0.9430740037950665,428
813,2018112610,螺丝刀,日本福冈,FO-9030,201909,5.79,2779,440,16813.359999999997,744,54.95,510.0,33,0,2,35,0.9428571428571428,429
981,2018112610,螺丝刀,艾瑞泽,异形螺丝刀,201909,6.68,4713,327,55299.66,496,62.62,316.0,146,2,7,155,0.9419354838709677,430
622,2018112610,螺丝刀,yinlongdao/银龙岛,旋具轴承螺丝刀-001,201909,9.26,6245,270,65830.18000000001,464,62.98,310.0,113,1,6,120,0.9416666666666667,431
98,2018112610,螺丝刀,elecall/伊莱科,0817,201909,3.61,28054,79,149061.07,266,75.34,75.0,419,6,20,445,0.9415730337078652,432
484,2018112610,螺丝刀,stanley/史丹利,60-800-23,201909,7.01,5149,312,42558.490000000005,551,57.62,450.0,32,0,2,34,0.9411764705882353,433
112,2018112610,螺丝刀,elede,十字/一字,201909,3.71,13069,153,56029.09,494,62.57,317.0,16,0,1,17,0.9411764705882353,434
217,2018112610,螺丝刀,jerxun/京选,JX-1082,201909,73.34,1030,661,83225.97999999998,413,59.71,401.0,32,0,2,34,0.9411764705882353,435
629,2018112610,螺丝刀,yzy,8532,201909,6.0,23382,95,285905.86,176,70.99,146.0,475,7,23,505,0.9405940594059405,436
610,2018112610,螺丝刀,wyma/威马牌气动工具系列,WM-3119,201909,116.13,12080,167,1925178.57,26,78.74,42.0,440,8,20,468,0.9401709401709402,437
37,2018112610,螺丝刀,bosch/博世,GO,201909,280.31,57232,45,14056489.53,3,87.76,3.0,3264,86,123,3473,0.9398214799884825,438
884,2018112610,螺丝刀,泓雷,电动螺丝批,201909,59.66,1116,645,69358.67,451,72.28,129.0,123,3,5,131,0.9389312977099237,439
835,2018112610,螺丝刀,日本福冈,RO-6-9034,201909,6.18,4227,355,33846.74,607,73.49,105.0,46,2,1,49,0.9387755102040817,440
815,2018112610,螺丝刀,日本福冈,FO-9040B,201909,12.0,7194,249,86283.13,402,73.2,111.0,183,4,8,195,0.9384615384615385,441
461,2018112610,螺丝刀,sata/世达,十字螺丝刀,201909,10.19,3786,374,53144.05000000001,502,56.54,482.0,61,1,3,65,0.9384615384615385,442
834,2018112610,螺丝刀,日本福冈,LSD,201909,5.72,36706,64,259328.36000000002,191,78.34,45.0,562,9,28,599,0.9382303839732888,443
260,2018112610,螺丝刀,kilews/奇力速,TKS-1500LS,201909,492.0,2710,446,761089.2800000001,77,61.47,351.0,15,0,1,16,0.9375,444
341,2018112610,螺丝刀,ozs,8308,201909,172.41,2035,518,312184.04,164,48.96,657.0,15,0,1,16,0.9375,445
916,2018112610,螺丝刀,空研,286,201909,114.0,2120,504,268580.60000000003,188,47.69,681.0,15,0,1,16,0.9375,446
493,2018112610,螺丝刀,stanley/史丹利,65-0614,201909,25.46,589,779,16411.2,752,78.7,43.0,15,1,0,16,0.9375,447
424,2018112610,螺丝刀,sata/世达,61603-61608/61703-61708,201909,22.44,648,757,16368.39,753,60.25,378.0,15,0,1,16,0.9375,448
676,2018112610,螺丝刀,佑尼美,5S,201909,71.89,4390,350,290340.67999999993,172,51.54,601.0,30,0,2,32,0.9375,449
500,2018112610,螺丝刀,stanley/史丹利,65-244-0-23,201909,44.02,1346,596,57929.33,488,43.48,804.0,15,0,1,16,0.9375,450
554,2018112610,螺丝刀,ugo/锐高,UG-5HG,201909,69.6,9850,201,717899.6499999999,86,66.58,226.0,252,6,11,269,0.9368029739776952,451
786,2018112610,螺丝刀,拓森,3*5,201909,1.91,25325,86,47401.75,525,63.83,293.0,59,0,4,63,0.9365079365079365,452
682,2018112610,螺丝刀,保联,6*100,201909,7.2,2274,484,17005.04,742,67.75,198.0,118,5,3,126,0.9365079365079365,453
564,2018112610,螺丝刀,vassal/臣子,5H/6H/8H/10H,201909,64.8,5917,281,334377.6,153,62.18,326.0,44,0,3,47,0.9361702127659575,454
952,2018112610,螺丝刀,老a,LA614H15,201909,8.67,9038,220,70734.02,447,53.02,567.0,43,0,3,46,0.9347826086956522,455
820,2018112610,螺丝刀,日本福冈,FO-90系列,201909,12.24,6365,262,92600.74000000002,384,62.76,312.0,86,1,5,92,0.9347826086956522,456
1076,2018112610,螺丝刀,鹏工,165,201909,5.76,12784,157,84856.72000000002,408,54.41,524.0,86,1,5,92,0.9347826086956522,457
26,2018112610,螺丝刀,bojoy,LBTLSD,201909,4.46,44091,55,258494.84999999998,192,70.06,161.0,442,5,26,473,0.9344608879492601,458
643,2018112610,螺丝刀,zmkam,五合一螺丝刀,201909,4.93,4696,329,29569.84,639,60.08,387.0,56,0,4,60,0.9333333333333333,459
787,2018112610,螺丝刀,拓森,778S,201909,2.16,11611,171,38996.21,576,50.97,615.0,14,0,1,15,0.9333333333333333,460
362,2018112610,螺丝刀,power,VIVO系列,201909,10.56,3879,365,59830.18,481,67.6,201.0,14,0,1,15,0.9333333333333333,461
167,2018112610,螺丝刀,greener/绿林,螺丝刀组合套装,201909,5.25,1454,579,7214.34,901,83.37,18.0,14,0,1,15,0.9333333333333333,462
32,2018112610,螺丝刀,borntun/波盾,BD-6HA,201909,120.0,1108,649,133140.0,291,65.95,242.0,14,1,0,15,0.9333333333333333,463
142,2018112610,螺丝刀,greener/绿林,69PC螺丝批组套,201909,87.92,790,720,69373.06,450,43.12,807.0,28,0,2,30,0.9333333333333333,464
976,2018112610,螺丝刀,艾瑞泽,LSP,201909,12.41,3129,413,46662.07,531,67.95,192.0,28,0,2,30,0.9333333333333333,465
1038,2018112610,螺丝刀,釼,FO-9207,201909,54.65,928,690,47066.96,526,58.87,422.0,56,0,4,60,0.9333333333333333,466
870,2018112610,螺丝刀,汉拓夫,033,201909,31.2,8155,231,356651.44,147,70.33,157.0,210,3,12,225,0.9333333333333333,467
438,2018112610,螺丝刀,sata/世达,62302,201909,11.44,236489,5,3836264.01,11,82.14,26.0,2072,19,130,2221,0.9329131022062134,468
157,2018112610,螺丝刀,greener/绿林,彩色柄米字螺丝刀,201909,6.32,4961,318,42940.71000000001,548,60.03,389.0,55,1,3,59,0.9322033898305084,469
933,2018112610,螺丝刀,美耐特,S2钢磁性螺丝刀,201909,7.35,30841,75,241710.99,202,76.97,57.0,601,9,35,645,0.931782945736434,470
831,2018112610,螺丝刀,日本福冈,FO-9330,201909,6.19,11063,181,102272.48999999999,354,68.85,183.0,121,0,9,130,0.9307692307692308,471
806,2018112610,螺丝刀,日本福冈,FO-9005S,201909,23.3,11024,182,283761.85,178,70.82,151.0,255,3,16,274,0.9306569343065694,472
432,2018112610,螺丝刀,sata/世达,62202-62220,201909,10.66,94850,23,1409943.7900000003,33,73.24,110.0,387,3,26,416,0.9302884615384616,473
754,2018112610,螺丝刀,奈绅,FP-001,201909,103.2,447,842,48218.4,522,56.71,476.0,40,2,1,43,0.9302325581395349,474
88,2018112610,螺丝刀,diwells/得威斯,彩条螺丝刀,201909,1.57,72772,35,153375.93000000002,259,70.15,159.0,318,3,21,342,0.9298245614035088,475
439,2018112610,螺丝刀,sata/世达,62302-62322,201909,9.3,59603,43,713573.8700000001,87,76.55,61.0,582,10,34,626,0.9297124600638977,476
953,2018112610,螺丝刀,老a,LA614T06,201909,9.36,68377,37,743650.9899999999,82,79.2,40.0,801,13,48,862,0.9292343387470998,477
210,2018112610,螺丝刀,jerxun/京选,JX-0209B,201909,23.7,949,681,22433.959999999995,692,62.34,323.0,26,0,2,28,0.9285714285714286,478
118,2018112610,螺丝刀,exploit/开拓,043003G,201909,7.2,1093,652,7883.61,886,50.35,634.0,13,0,1,14,0.9285714285714286,479
453,2018112610,螺丝刀,sata/世达,63701,201909,45.97,3259,402,155503.68,256,62.45,318.0,26,1,1,28,0.9285714285714286,480
318,2018112610,螺丝刀,nanch/南旗,22合1,201909,110.06,39281,60,4008428.06,9,86.25,4.0,1297,28,72,1397,0.9284180386542591,481
1007,2018112610,螺丝刀,赛阁,SG-JCLSD,201909,8.94,7674,244,75077.35,430,63.15,306.0,128,3,7,138,0.927536231884058,482
422,2018112610,螺丝刀,sata/世达,61603,201909,23.32,12493,161,319146.61000000004,161,60.5,374.0,127,0,10,137,0.927007299270073,483
196,2018112610,螺丝刀,jdy,206,201909,3.36,99296,21,1003312.3500000001,56,74.34,91.0,621,11,38,670,0.926865671641791,484
942,2018112610,螺丝刀,老a,LA613130,201909,114.86,10765,188,1204212.6400000001,42,82.99,20.0,440,8,27,475,0.9263157894736842,485
644,2018112610,螺丝刀,一锦工具,冲击螺丝刀,201909,45.86,4969,317,230395.65999999997,209,70.49,155.0,163,3,10,176,0.9261363636363636,486
4,2018112610,螺丝刀,BOSI/波斯,梅花螺丝刀,201909,8.5,4077,359,31866.71,624,53.4,555.0,50,2,2,54,0.9259259259259259,487
11,2018112610,螺丝刀,atuman/安士,X1,201909,139.97,729,742,87496.32,397,71.38,142.0,75,2,4,81,0.9259259259259259,488
590,2018112610,螺丝刀,wiha/威汉,米家 WIHA 8合1棘轮螺丝刀,201909,88.16,1218,624,110111.48000000001,334,48.03,674.0,25,0,2,27,0.9259259259259259,489
962,2018112610,螺丝刀,老a,LA618101,201909,12.29,21900,102,310929.91,165,78.05,50.0,561,18,27,606,0.9257425742574258,490
431,2018112610,螺丝刀,sata/世达,62202,201909,11.15,230504,6,3025488.2899999996,15,82.19,25.0,1843,22,127,1992,0.9252008032128514,491
989,2018112610,螺丝刀,蒂梵妮尔,LSD-025,201909,5.04,19382,115,108595.12,339,67.21,210.0,321,6,20,347,0.9250720461095101,492
593,2018112610,螺丝刀,workpro/万克宝,W000810N,201909,15.48,16296,131,181509.03999999998,233,74.29,93.0,406,11,22,439,0.9248291571753986,493
456,2018112610,螺丝刀,sata/世达,A系列螺丝批,201909,8.4,18526,120,244838.91000000012,199,63.2,302.0,146,1,11,158,0.9240506329113924,494
616,2018112610,螺丝刀,xiaomi/小米,精修螺丝刀套装,201909,90.68,138546,14,13232639.69,4,88.07,2.0,3127,119,141,3387,0.9232359019781518,495
965,2018112610,螺丝刀,老a,LA618H15,201909,12.28,2162,501,24153.760000000002,673,52.04,589.0,12,0,1,13,0.9230769230769231,496
309,2018112610,螺丝刀,mechanic/维修佬,IX8,201909,25.75,1404,585,39727.100000000006,569,46.7,726.0,12,0,1,13,0.9230769230769231,497
1103,2018112610,螺丝刀,麦驰,8803,201909,11.88,2169,499,21503.64,700,42.54,824.0,12,0,1,13,0.9230769230769231,498
267,2018112610,螺丝刀,laoa,LA614U17,201909,9.0,535,799,6748.7699999999995,917,62.38,319.0,12,1,0,13,0.9230769230769231,499
87,2018112610,螺丝刀,diwells/得威斯,483075,201909,4.58,20844,108,108711.27999999998,338,58.57,428.0,132,1,10,143,0.9230769230769231,500
937,2018112610,螺丝刀,老a,LA184080,201909,330.03,2112,505,634499.8300000001,96,74.58,85.0,24,1,1,26,0.9230769230769231,501
99,2018112610,螺丝刀,elecall/伊莱科,0827,201909,11.77,4590,336,45603.76,535,61.97,336.0,36,0,3,39,0.9230769230769231,502
971,2018112610,螺丝刀,耐佳,NJ,201909,4.06,73305,34,278362.2299999999,183,64.31,277.0,24,1,1,26,0.9230769230769231,503
841,2018112610,螺丝刀,易之力,螺丝批组套集合,201909,21.59,1757,537,38986.35,577,51.77,596.0,36,0,3,39,0.9230769230769231,504
584,2018112610,螺丝刀,wera /维拉,05056490001,201909,474.14,1303,610,662927.6900000001,91,53.0,568.0,36,1,2,39,0.9230769230769231,505
612,2018112610,螺丝刀,xiaomi/小米,8合1棘轮螺丝刀,201909,93.83,10538,192,1033475.9000000001,52,66.37,232.0,155,3,10,168,0.9226190476190477,506
66,2018112610,螺丝刀,deli/得力,DL1129,201909,28.8,10505,193,319612.8,160,66.16,236.0,344,13,16,373,0.9222520107238605,507
810,2018112610,螺丝刀,日本福冈,FO-9008,201909,8.23,23552,94,207960.01999999993,214,80.21,34.0,584,15,35,634,0.9211356466876972,508
413,2018112610,螺丝刀,sata/世达,61101-61108,201909,12.21,6695,253,91560.05999999998,386,58.94,418.0,35,1,2,38,0.9210526315789473,509
561,2018112610,螺丝刀,ulema/锐力马,UL-黑马,201909,115.2,6276,267,752107.36,78,59.54,405.0,174,3,12,189,0.9206349206349206,510
839,2018112610,螺丝刀,易之力,9合一多功能组合套装,201909,30.0,1308,607,26376.0,658,53.88,540.0,23,0,2,25,0.92,511
51,2018112610,螺丝刀,brt/佰瑞特,十字一字螺丝刀,201909,4.42,15277,138,139556.78000000003,277,61.8,343.0,69,1,5,75,0.92,512
363,2018112610,螺丝刀,prokits/宝工,8PK-2061,201909,26.4,21941,101,575094.7899999999,107,73.28,107.0,379,3,30,412,0.9199029126213593,513
558,2018112610,螺丝刀,ulema/锐力马,UL-508/9S,201909,93.6,5138,314,483971.6400000001,117,64.77,270.0,158,4,10,172,0.9186046511627907,514
706,2018112610,螺丝刀,力箭,LJM10,201909,12.97,24243,89,289709.11000000004,173,64.0,287.0,349,2,29,380,0.9184210526315789,515
940,2018112610,螺丝刀,老a,LA6123,201909,11.29,3622,384,31088.819999999996,633,65.53,255.0,45,0,4,49,0.9183673469387755,516
123,2018112610,螺丝刀,fivepears,FENGPI,201909,80.4,1458,578,117223.2,318,51.39,605.0,45,2,2,49,0.9183673469387755,517
670,2018112610,螺丝刀,众邦达,LSD-01,201909,9.48,2842,436,23533.990000000005,678,60.01,391.0,45,2,2,49,0.9183673469387755,518
765,2018112610,螺丝刀,工具专家手兵器,HW301系列,201909,2.31,686331,2,2286299.55,19,83.88,14.0,3619,125,197,3941,0.9182948490230906,519
404,2018112610,螺丝刀,sata/世达,09306,201909,94.16,13644,147,1319687.81,39,54.87,512.0,78,1,6,85,0.9176470588235294,520
959,2018112610,螺丝刀,老a,LA615201,201909,15.21,25816,84,391471.95000000007,138,74.74,84.0,486,18,26,530,0.9169811320754717,521
249,2018112610,螺丝刀,kaisi/金卡思,001,201909,14.35,2054,513,38470.81000000001,580,53.05,566.0,11,0,1,12,0.9166666666666666,522
208,2018112610,螺丝刀,jerxun/京选,JX-0189C,201909,15.41,2220,497,29504.949999999997,640,56.4,484.0,44,0,4,48,0.9166666666666666,523
107,2018112610,螺丝刀,elecall/伊莱科,S2,201909,5.3,1810,530,12535.169999999998,809,75.32,76.0,22,2,0,24,0.9166666666666666,524
429,2018112610,螺丝刀,sata/世达,61703,201909,15.21,11145,177,200527.59000000003,219,70.22,158.0,143,2,11,156,0.9166666666666666,525
511,2018112610,螺丝刀,stanley/史丹利,670-673,201909,33.68,793,718,38877.35999999999,579,57.45,456.0,11,0,1,12,0.9166666666666666,526
619,2018112610,螺丝刀,yihua,YH-2011-08,201909,23.4,740,736,19636.239999999994,718,44.49,788.0,11,1,0,12,0.9166666666666666,527
840,2018112610,螺丝刀,易之力,两用伸缩螺丝刀,201909,6.05,22893,97,159762.66999999995,251,73.7,101.0,411,5,33,449,0.9153674832962138,528
409,2018112610,螺丝刀,sata/世达,09350,201909,81.36,41732,57,3909884.4299999997,10,85.11,10.0,1750,41,121,1912,0.9152719665271967,529
214,2018112610,螺丝刀,jerxun/京选,JX-0225,201909,5.18,202663,10,1781792.07,28,83.8,15.0,1922,30,148,2100,0.9152380952380952,530
311,2018112610,螺丝刀,mytec/美科,MC010050,201909,2.85,16690,125,46968.88999999999,527,71.74,133.0,97,4,5,106,0.9150943396226415,531
829,2018112610,螺丝刀,日本福冈,FO-9219,201909,108.04,1685,549,186971.32,228,66.43,231.0,75,1,6,82,0.9146341463414634,532
767,2018112610,螺丝刀,工具专家手兵器,HW3056系列,201909,8.15,14824,142,121204.46999999999,313,66.29,235.0,246,4,19,269,0.9144981412639405,533
515,2018112610,螺丝刀,stanley/史丹利,67562-8-23,201909,7.44,22573,99,233420.37000000005,206,66.67,223.0,170,3,13,186,0.9139784946236559,534
90,2018112610,螺丝刀,diwells/得威斯,穿心柄螺丝刀,201909,10.7,12529,159,147790.37999999998,268,61.23,357.0,116,1,10,127,0.9133858267716536,535
1091,2018112610,螺丝刀,鹰之印,BST-31151,201909,6.0,5201,309,33232.11,613,65.91,244.0,31,1,2,34,0.9117647058823529,536
166,2018112610,螺丝刀,greener/绿林,螺丝刀,201909,6.11,4677,330,32053.030000000006,622,78.63,44.0,51,3,2,56,0.9107142857142857,537
951,2018112610,螺丝刀,老a,LA614A23,201909,13.48,13214,149,250655.84000000003,197,70.86,148.0,397,8,31,436,0.9105504587155964,538
219,2018112610,螺丝刀,jerxun/京选,JX-1161F,201909,13.87,5382,303,82795.04000000001,414,55.92,493.0,101,1,9,111,0.9099099099099099,539
257,2018112610,螺丝刀,keycon,穿心螺丝刀01,201909,6.6,16127,134,129022.61000000004,298,73.81,100.0,242,10,14,266,0.9097744360902256,540
447,2018112610,螺丝刀,sata/世达,63402,201909,14.82,20587,109,354105.70999999996,148,62.0,333.0,161,1,15,177,0.9096045197740112,541
1079,2018112610,螺丝刀,鹏工,8101,201909,20.4,622,767,13147.6,799,43.53,801.0,10,0,1,11,0.9090909090909091,542
659,2018112610,螺丝刀,九品汇,双头螺丝刀,201909,0.72,16992,124,13057.819999999996,800,56.33,485.0,10,1,0,11,0.9090909090909091,543
712,2018112610,螺丝刀,千鼎,LSD-SSB-001,201909,5.4,2792,439,15584.64,762,47.85,678.0,30,0,3,33,0.9090909090909091,544
678,2018112610,螺丝刀,佛兰仕,FLS-PTT01,201909,29.0,486,824,23953.4,676,44.09,795.0,10,0,1,11,0.9090909090909091,545
516,2018112610,螺丝刀,stanley/史丹利,68-012-22,201909,42.0,2433,468,90257.83,390,64.49,275.0,50,1,4,55,0.9090909090909091,546
72,2018112610,螺丝刀,deli/得力,DL3502,201909,30.45,1887,525,56936.57,489,48.86,661.0,20,1,1,22,0.9090909090909091,547
825,2018112610,螺丝刀,日本福冈,FO-9210,201909,46.54,1344,599,67954.45999999999,457,49.72,643.0,30,1,2,33,0.9090909090909091,548
302,2018112610,螺丝刀,masterproof/麦思德,68956,201909,29.83,837,710,24827.590000000004,669,63.52,295.0,10,0,1,11,0.9090909090909091,549
517,2018112610,螺丝刀,stanley/史丹利,68010-8-23,201909,53.22,634,761,33812.73999999999,608,48.9,659.0,10,0,1,11,0.9090909090909091,550
181,2018112610,螺丝刀,heiren tuo tools/黑人头工具,HRT-301,201909,57.6,710,745,40896.0,558,66.72,220.0,20,2,0,22,0.9090909090909091,551
64,2018112610,螺丝刀,deli/得力,DL1033D,201909,19.62,14311,145,381588.51999999996,140,68.31,185.0,229,12,11,252,0.9087301587301587,552
201,2018112610,螺丝刀,jerxun/京选,JX-0090-7PCS,201909,59.88,6315,264,634988.7399999999,95,71.67,135.0,358,2,34,394,0.9086294416243654,553
121,2018112610,螺丝刀,exploit/开拓,220590,201909,23.57,33082,70,1397697.2200000004,34,71.76,132.0,541,9,46,596,0.9077181208053692,554
858,2018112610,螺丝刀,欧神,800 801 802,201909,11.23,21862,103,1044323.6900000003,51,49.84,641.0,39,0,4,43,0.9069767441860465,555
183,2018112610,螺丝刀,hitachi/日立,DB3DL2,201909,554.07,2755,443,1453382.8500000003,32,59.54,404.0,39,0,4,43,0.9069767441860465,556
115,2018112610,螺丝刀,etdko/艾迪科,螺丝批套装,201909,58.0,1490,572,85689.23999999999,406,71.4,141.0,68,1,6,75,0.9066666666666666,557
966,2018112610,螺丝刀,老a,LA618T08,201909,12.58,2304,479,26349.069999999996,659,52.27,583.0,29,1,2,32,0.90625,558
948,2018112610,螺丝刀,老a,LA613SA6,201909,23.72,9042,219,305451.4799999999,169,69.68,166.0,58,1,5,64,0.90625,559
490,2018112610,螺丝刀,stanley/史丹利,62-511-22,201909,74.28,7723,243,500327.66,115,63.91,291.0,174,3,15,192,0.90625,560
677,2018112610,螺丝刀,佑尼美,8 H 10H,201909,74.25,27635,81,2749853.5199999996,18,75.28,78.0,461,6,42,509,0.9056974459724951,561
471,2018112610,螺丝刀,sj/上匠,45合1螺丝批,201909,11.71,2821,437,64354.95,467,59.17,414.0,105,3,8,116,0.9051724137931034,562
462,2018112610,螺丝刀,sd/胜达,0807,201909,5.09,1881,526,8475.31,875,75.78,67.0,19,0,2,21,0.9047619047619048,563
130,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT-CAC46100Y,201909,11.38,1280,614,15448.899999999998,766,47.99,675.0,19,0,2,21,0.9047619047619048,564
518,2018112610,螺丝刀,stanley/史丹利,68012,201909,36.61,962,677,32987.48,614,47.48,685.0,19,0,2,21,0.9047619047619048,565
250,2018112610,螺丝刀,kamoer,30合1标配,201909,16.56,5150,311,76015.06,428,72.37,126.0,246,9,17,272,0.9044117647058824,566
926,2018112610,螺丝刀,美他力,9头螺丝批,201909,4.56,15624,136,71245.86,446,76.33,64.0,463,14,35,512,0.904296875,567
476,2018112610,螺丝刀,sj/上匠,异型螺丝批,201909,4.77,5497,302,34757.5,596,67.98,191.0,170,0,18,188,0.9042553191489362,568
154,2018112610,螺丝刀,greener/绿林,异形螺丝刀,201909,7.81,3942,362,27709.010000000002,649,59.72,400.0,150,3,13,166,0.9036144578313253,569
83,2018112610,螺丝刀,delixi electric/德力西电气,DHCHT,201909,4.77,24460,88,145205.03999999995,271,67.76,197.0,253,4,23,280,0.9035714285714286,570
543,2018112610,螺丝刀,the great wall/长城,271735,201909,9.36,2571,455,24804.63,670,82.5,24.0,28,1,2,31,0.9032258064516129,571
983,2018112610,螺丝刀,英迈,17221,201909,4.68,40402,58,187418.47999999998,226,67.8,196.0,512,5,50,567,0.9029982363315696,572
809,2018112610,螺丝刀,日本福冈,FO-9006,201909,7.47,12307,165,94923.54000000001,372,65.78,249.0,186,2,18,206,0.9029126213592233,573
721,2018112610,螺丝刀,华瑞,HR-YX-001,201909,5.55,95856,22,1082417.4900000002,49,78.07,49.0,1644,32,145,1821,0.9028006589785832,574
225,2018112610,螺丝刀,jerxun/京选,JX-2162S,201909,39.48,4659,332,186615.00000000006,231,64.89,264.0,176,1,18,195,0.9025641025641026,575
444,2018112610,螺丝刀,sata/世达,62802-62822,201909,13.54,9571,206,136312.63,286,50.86,619.0,37,0,4,41,0.9024390243902439,576
731,2018112610,螺丝刀,吉米家居,JM-JA123A,201909,70.8,1554,564,138211.19999999998,281,57.6,451.0,46,2,3,51,0.9019607843137255,577
489,2018112610,螺丝刀,stanley/史丹利,62-073-23,201909,12.37,13194,151,181660.97999999998,232,70.87,147.0,156,2,15,173,0.9017341040462428,578
322,2018112610,螺丝刀,nanch/南旗,24合1,201909,138.24,1156,635,152940.4,261,53.19,561.0,73,3,5,81,0.9012345679012346,579
128,2018112610,螺丝刀,gangtuo tool/钢拓工具,GT,201909,3.89,135257,15,849892.55,66,78.24,46.0,1212,28,105,1345,0.9011152416356877,580
730,2018112610,螺丝刀,吉米家居,GNT30,201909,89.0,10127,199,901303.0,63,74.51,87.0,354,12,27,393,0.9007633587786259,581
