,cid,brand,model,datamonth,price,biz30day,total_sold_price,model_ratings,model_rank
16397,2018112610,wowstick,1F+,201909,228.34,2932,597302.77,61.75,344.0
16402,2018112610,wowstick,42合1螺丝刀套装,201909,159.0,27,4123.0,26.98,1052.0
16439,2018112610,wowtation,1F,201909,238.8,2359,599457.8999999999,45.88,750.0
16483,2018112610,wyma/威马牌气动工具系列,3101/3103/3105,201909,105.6,1220,133587.5,56.58,480.0
16511,2018112610,wyma/威马牌气动工具系列,3103,201909,126.0,3208,460993.04,54.19,529.0
16536,2018112610,wyma/威马牌气动工具系列,3110PD,201909,359.92,333,125355.42,45.26,760.0
16563,2018112610,wyma/威马牌气动工具系列,3120,201909,246.0,522,121723.55,54.14,532.0
16582,2018112610,wyma/威马牌气动工具系列,WM-3119,201909,116.13,12080,1925178.57,78.74,42.0
16627,2018112610,wynn’s/威力狮,W0342,201909,3.6,9399,39729.770000000004,30.89,918.0
16648,2018112610,xiaomi/小米,8合1棘轮螺丝刀,201909,93.83,10538,1033475.9000000001,66.37,232.0
16675,2018112610,xiaomi/小米,MINISO,201909,9.83,927,9080.78,39.56,862.0
16678,2018112610,xiaomi/小米,米家电动螺丝刀,201909,189.98,4109,774967.32,59.1,416.0
16680,2018112610,xiaomi/小米,米家电动螺丝刀3.6V,201909,168.8,70,11816.0,40.06,856.0
16705,2018112610,xiaomi/小米,精修螺丝刀套装,201909,90.68,138546,13232639.69,88.07,2.0
16750,2018112610,xiaomi/小米,螺丝刀,201909,87.7,7533,723314.3400000001,66.13,238.0
16751,2018112610,yat/亚特,YTLSP001,201909,219.0,55,12045.0,43.68,798.0
16796,2018112610,yihua,YH-2011-08,201909,23.4,740,19636.239999999994,44.49,788.0
16803,2018112610,yinlongdao/银龙岛,YLD-CJLSP001,201909,69.32,331,22900.500000000004,47.19,691.0
16806,2018112610,yinlongdao/银龙岛,YLD-CJLSP002,201909,69.6,23,1600.62,26.98,1052.0
16824,2018112610,yinlongdao/银龙岛,旋具轴承螺丝刀-001,201909,9.26,6245,65830.18000000001,62.98,310.0
16828,2018112610,yonk约克,冲击螺丝刀,201909,24.72,186,4597.92,51.48,602.0
16839,2018112610,youpeng,异型螺丝刀,201909,8.16,77,628.32,30.89,918.0
16847,2018112610,youpeng,萝卜头螺丝刀,201909,9.28,132,1227.93,60.01,390.0
16870,2018112610,youwei/优维,666,201909,6.13,3860,19054.55,46.63,728.0
16914,2018112610,yupei,3铝柄3刀头,201909,90.0,159,13680.0,,
16941,2018112610,yupei,富士康原厂螺丝刀,201909,30.0,1349,68594.94,58.79,426.0
16965,2018112610,yzy,8532,201909,6.0,23382,285905.86,70.99,146.0
16989,2018112610,zhaowei/兆威,OPPO手机螺丝刀,201909,11.88,8080,114679.87999999999,50.93,617.0
17003,2018112610,zhaowei/兆威,华为手机专用,201909,11.89,1128,13401.829999999998,28.18,1030.0
17026,2018112610,zhaoxin,8PK-2061,201909,12.9,142,1822.0,46.63,728.0
17071,2018112610,zhaoxin,AD-910,201909,9.9,10340,110340.86,42.93,812.0
17092,2018112610,zhaoxin,IMAC拆机工具,201909,46.8,353,16617.600000000002,,
17093,2018112610,zhtian/之田,5S,201909,70.8,10,708.0,26.98,1052.0
17138,2018112610,zhtian/之田,W301/303/305,201909,70.8,2428,187242.38,36.72,885.0
17183,2018112610,zhtian/之田,W308/310/312,201909,160.5,1307,203041.02,60.74,371.0
17218,2018112610,zmkam,123,201909,6.7,7112,74461.54,49.43,649.0
17232,2018112610,zmkam,CJP-814,201909,34.63,933,34325.47000000001,56.27,487.0
17236,2018112610,zmkam,PTTZ-531,201909,44.8,127,5662.21,30.89,918.0
17268,2018112610,zmkam,SBLSPTZ122,201909,9.97,35338,455378.8300000001,44.5,787.0
17309,2018112610,zmkam,SGD11,201909,4.8,31010,256718.00000000003,46.52,732.0
17343,2018112610,zmkam,五合一螺丝刀,201909,4.93,4696,29569.84,60.08,387.0
17355,2018112610,一锦工具,冲击螺丝刀,201909,45.86,4969,230395.65999999997,70.49,155.0
17400,2018112610,三原工具,钟表批,201909,11.88,4465,64210.060000000005,38.59,871.0
17401,2018112610,世*达,T6*175MM,201909,3.6,743,2674.8,26.98,1039.0
17416,2018112610,东升,LSD-001,201909,2.32,5941,13785.32,71.3,144.0
17442,2018112610,东成,6*100,201909,10.0,188,1965.5,31.32,907.0
17469,2018112610,东成,DCPL5C,201909,124.52,732,93108.0,50.89,618.0
17514,2018112610,中康,123,201909,4.07,384,1587.19,47.19,691.0
17556,2018112610,中杰,2061,201909,70.8,2145,166125.92,72.9,116.0
17601,2018112610,中杰风批,6H,201909,80.0,335,27146.4,30.89,918.0
17615,2018112610,久克,JK21014,201909,44.32,575,27074.81,57.08,471.0
17627,2018112610,久克,JK80系列,201909,160.64,2046,341724.27,54.1,537.0
17648,2018112610,久克,JK8807,201909,23.64,16477,689575.3300000001,65.05,258.0
17684,2018112610,久克,JK螺丝刀,201909,4.16,39692,285873.98000000004,69.24,172.0
17723,2018112610,久克,小号螺丝刀,201909,6.97,8069,54163.64,44.77,783.0
17733,2018112610,久克,花型螺丝刀组套,201909,61.09,1460,84200.28000000001,54.74,514.0
17778,2018112610,九品汇,双头螺丝刀,201909,0.72,16992,13057.819999999996,56.33,485.0
17797,2018112610,九菱,伸缩螺丝刀,201909,7.08,217,1536.36,13.67,1076.0
17807,2018112610,二牛,伸缩螺丝刀,201909,5.76,1284,7316.28,51.45,604.0
17816,2018112610,二牛,加长螺丝刀,201909,45.1,1240,46895.4,8.83,1082.0
17825,2018112610,二牛,异型螺丝刀,201909,5.9,2242,14313.599999999999,56.72,475.0
17866,2018112610,京岛,JD-1601,201909,51.2,5812,280112.19999999995,63.03,309.0
17883,2018112610,京岛,JD-5512,201909,18.43,2130,39365.469999999994,63.3,299.0
17928,2018112610,京岛,JD-JL20,201909,46.22,10656,463563.0200000001,55.7,498.0
17938,2018112610,京岛,螺丝刀组套,201909,22.35,973,37250.11,72.45,122.0
17953,2018112610,京木,10,201909,29.8,355,9763.0,30.89,918.0
17985,2018112610,京木,10寸 12寸,201909,26.62,1306,34220.39,42.77,818.0
18024,2018112610,众邦达,LSD-01,201909,9.48,2842,23533.990000000005,60.01,391.0
18053,2018112610,伟玲,000,201909,7.81,11101,74286.40999999999,49.29,651.0
18060,2018112610,佐库,6H,201909,84.26,785,66144.1,,
18098,2018112610,佐隆,001,201909,18.0,755,11769.07,38.78,868.0
18143,2018112610,佑尼美,5H,201909,93.57,492,51651.060000000005,78.14,48.0
18170,2018112610,佑尼美,5HL,201909,146.74,2346,441036.14999999997,59.52,406.0
18215,2018112610,佑尼美,5S,201909,71.89,4390,290340.67999999993,51.54,601.0
18260,2018112610,佑尼美,8 H 10H,201909,74.25,27635,2749853.5199999996,75.28,78.0
18300,2018112610,佛兰仕,FLS-PTT01,201909,29.0,486,23953.4,44.09,795.0
18304,2018112610,佛兰仕,螺丝批组套,201909,70.56,2657,193070.27000000002,83.25,19.0
18349,2018112610,俏俏家居,0000,201909,5.15,44362,240418.77000000005,64.97,261.0
18362,2018112610,保联,039,201909,8.16,2332,19794.73,72.37,127.0
18368,2018112610,保联,6*100,201909,7.2,2274,17005.04,67.75,198.0
18384,2018112610,全锋,QIAOJILUOSIDAO,201909,11.76,1197,14076.720000000001,53.62,548.0
18429,2018112610,八鹰,LSD,201909,34.8,2602,85921.31999999999,47.83,679.0
18470,2018112610,八鹰,LSD134,201909,8.15,70322,748708.1500000001,69.69,165.0
18515,2018112610,八鹰,ZD001/JN6097A/6092C/PF6036/609,201909,79.12,1326,93570.12999999999,50.78,625.0
18521,2018112610,典旭,42970712979,201909,11.02,457,5261.09,,
18557,2018112610,冈上,6H,201909,77.0,1210,93818.8,30.39,1019.0
18598,2018112610,冈上,HY-308,201909,60.0,13887,818907.81,46.57,731.0
18621,2018112610,凯晟,梅花螺丝刀,201909,6.9,955,6889.8,43.03,810.0
18635,2018112610,凯达,十字/一字,201909,2.55,8535,21973.129999999997,13.67,1076.0
18641,2018112610,创拓者,Z型螺丝刀,201909,8.16,257,2097.12,54.25,528.0
18647,2018112610,创拓者,修表螺丝刀,201909,9.12,3921,35759.520000000004,55.45,501.0
18690,2018112610,创拓者,冲击螺丝批,201909,34.56,11277,280699.54999999993,38.78,867.0
18696,2018112610,创拓者,套筒螺丝刀,201909,6.96,103,716.88,45.26,760.0
18702,2018112610,创拓者,异形螺丝刀,201909,4.08,555,2322.96,73.31,106.0
18708,2018112610,创拓者,梅花螺丝刀,201909,7.8,576,4492.8,35.23,891.0
18714,2018112610,创拓者,螺丝刀套装,201909,23.76,520,12355.2,30.89,918.0
18720,2018112610,创拓者,迷你螺丝刀,201909,2.4,364,873.5999999999999,30.89,918.0
18765,2018112610,力嘉力,129,201909,15.33,19291,380813.18,67.09,213.0
18782,2018112610,力嘉力,132,201909,27.6,1164,32515.2,52.24,584.0
18810,2018112610,力嘉力,339,201909,10.89,1453,15296.779999999999,45.26,760.0
18838,2018112610,力嘉力,LJL-129,201909,12.52,4243,65915.37999999999,40.53,852.0
18845,2018112610,力嘉力,LJL-812,201909,25.0,554,13850.0,44.12,790.0
18856,2018112610,力嘉力,梅花螺丝批,201909,15.61,5546,108944.81,52.3,580.0
18901,2018112610,力箭,LJM10,201909,12.97,24243,289709.11000000004,64.0,287.0
18946,2018112610,力箭,LJM12XXX,201909,4.59,225312,2047809.3399999999,75.59,73.0
18991,2018112610,力箭,LJM18000,201909,5.49,9604,51378.33,51.21,610.0
18994,2018112610,力箭,LJM45XXX,201909,4.91,2868,17799.69,83.41,17.0
19022,2018112610,勇敢者,两用螺丝刀,201909,8.53,3141,7681.799999999999,82.53,23.0
19036,2018112610,千良,M979,201909,6.9,16663,114883.70000000001,45.72,753.0
19046,2018112610,千鼎,LSD-SSB-001,201909,5.4,2792,15584.64,47.85,678.0
19091,2018112610,华夏巨匠,01,201909,6.67,10305,69944.43999999999,62.0,334.0
19136,2018112610,华夏巨匠,02,201909,10.19,3014,34412.83,49.57,645.0
19151,2018112610,华瑞,HR-2011,201909,10.88,832,11346.669999999998,55.03,508.0
19169,2018112610,华瑞,HR-882181,201909,8.16,1505,11873.169999999998,63.34,298.0
19184,2018112610,华瑞,HR-8825915,201909,11.13,1344,20188.190000000006,46.5,733.0
19199,2018112610,华瑞,HR-8825918,201909,11.78,1083,12773.22,36.16,887.0
19204,2018112610,华瑞,HR-8826445,201909,2.08,1070,2167.99,46.76,720.0
19207,2018112610,华瑞,HR-8826540,201909,8.24,903,7761.030000000001,38.07,875.0
19228,2018112610,华瑞,HR-YX-001,201909,5.55,95856,1082417.4900000002,78.07,49.0
19250,2018112610,卡莱德,5H,201909,61.75,77,4777.5,,
19295,2018112610,卫仕,枪型风批,201909,142.56,670,95871.39999999998,57.28,460.0
19340,2018112610,卫仕,风批,201909,140.0,969,120028.44000000002,45.94,745.0
19367,2018112610,卫仕,风批气动螺丝刀,201909,105.6,83,14089.199999999999,30.89,918.0
19370,2018112610,友朋,2MM螺丝刀,201909,8.8,198,1742.4,,
19372,2018112610,友朋工具,螺丝刀一字十字,201909,3.95,424,1674.8,30.89,918.0
19374,2018112610,可邦,0.6,201909,16.8,117,1965.6,64.13,280.0
19381,2018112610,吉米家居,GNT26,201909,79.0,2803,269297.0,56.69,477.0
19392,2018112610,吉米家居,GNT30,201909,89.0,10127,901303.0,74.51,87.0
19403,2018112610,吉米家居,JM-JA123A,201909,70.8,1554,138211.19999999998,57.6,451.0
19433,2018112610,唐工匠,一字十字螺丝起,201909,1.44,16062,20989.780000000006,50.42,633.0
19471,2018112610,唐工匠,起子套装,201909,9.53,17203,194223.66999999998,35.34,890.0
19485,2018112610,唐氏,一字十字螺丝起,201909,2.8,2377,6655.6,46.21,740.0
19492,2018112610,唐氏,加力一字十字螺丝批套装【B款】,201909,8.16,516,4210.5599999999995,9.4,1081.0
19537,2018112610,喜力鹿,3206,201909,6.8,216,1481.5,,
19539,2018112610,嘉琦,多功能6025,201909,11.88,244,2898.7200000000003,42.5,833.0
19554,2018112610,四季美,1358,201909,6.9,11219,77369.69999999998,47.41,687.0
19559,2018112610,坚威,25合1,201909,29.5,51,1428.12,,
19580,2018112610,坚威,62合一组合套装,201909,56.0,4796,255655.72,55.79,497.0
19625,2018112610,坚威,62和1套装,201909,19.8,2913,114023.01000000001,58.27,433.0
19652,2018112610,坚威,70合一,201909,60.0,806,48574.62,36.02,888.0
19697,2018112610,坚威,十字螺丝刀,201909,1.19,50231,63455.88,48.88,660.0
19723,2018112610,坚威,批咀电动拐角器,201909,16.46,5207,103910.65999999999,52.86,571.0
19768,2018112610,坚威,梅花螺丝刀,201909,3.32,5975,35444.49000000001,38.76,869.0
19797,2018112610,埃福森,966,201909,28.0,2274,63672.0,49.55,646.0
19826,2018112610,埃福森,AIFUSEN-966,201909,28.0,9091,254548.0,59.39,411.0
19836,2018112610,埃福森,AIFUSEN-966NAA,201909,68.0,113,7684.0,45.0,771.0
19855,2018112610,埃福森,AIFUSEN-YJM03-966,201909,28.0,226,6328.0,57.79,447.0
19900,2018112610,声特,棘轮螺丝刀,201909,16.56,405,8414.150000000001,48.57,665.0
19940,2018112610,大有,5612-LI-4,201909,310.12,10489,2990053.5300000003,70.71,152.0
19957,2018112610,天眼,套筒螺丝刀,201909,8.0,295,2360.0,30.89,918.0
19974,2018112610,天逸,ARZ8150(406),201909,13.08,1389,18208.459999999995,31.13,908.0
19984,2018112610,奈绅,FP-001,201909,103.2,447,48218.4,56.71,476.0
19997,2018112610,奕皇,T10-T55,201909,2.4,2484,5961.6,59.49,407.0
20042,2018112610,奥能精工,十字一字,201909,6.96,906,6834.749999999999,28.65,1027.0
20066,2018112610,威利,823,201909,17.4,3198,60737.65000000001,41.9,841.0
20085,2018112610,威利,832,201909,16.0,1070,17659.379999999997,64.13,280.0
20098,2018112610,威利,螺丝刀,201909,14.5,631,8903.220000000001,69.08,175.0
20104,2018112610,威猛,W-LSD,201909,141.65,507,75308.64,59.95,392.0
20146,2018112610,安瑞特,S2,201909,5.76,11261,53750.270000000004,63.5,296.0
20162,2018112610,尼奥动力,CS31,201909,70.8,1377,86365.87000000001,63.17,305.0
20207,2018112610,居家家,E8961,201909,7.9,60575,476777.8,50.27,637.0
20226,2018112610,工具专家手兵器,3015系列,201909,11.74,1206,14156.749999999998,73.58,103.0
20253,2018112610,工具专家手兵器,HW301系列,201909,2.31,686331,2286299.55,83.88,14.0
20298,2018112610,工具专家手兵器,HW302系列,201909,4.51,37430,222222.13000000003,77.3,55.0
20321,2018112610,工具专家手兵器,HW3056系列,201909,8.15,14824,121204.46999999999,66.29,235.0
20328,2018112610,希孟,1/4棘轮螺丝批手柄,201909,22.9,171,3850.33,30.89,918.0
20337,2018112610,希孟,6.35MM长批头套装,201909,79.0,345,27255.0,70.86,149.0
20344,2018112610,希孟,90905,201909,24.2,478,13726.25,44.95,774.0
20350,2018112610,希孟,DT00024,201909,65.3,918,54941.54,46.33,738.0
20353,2018112610,希孟,DT190PTSB,201909,12.95,212,3022.87,42.81,816.0
20357,2018112610,希孟,DT40303,201909,54.9,1511,99710.65,43.1,809.0
20376,2018112610,希孟,一字十字螺丝刀套装,201909,29.8,144,4274.7,,
20386,2018112610,希孟,精密螺丝批套装,201909,24.37,1617,56865.7,40.24,854.0
20431,2018112610,彩帽螺丝批,001,201909,1.5,4651,16168.37,23.94,1063.0
20468,2018112610,德力西,DHCHT1033D,201909,45.0,199,4499.7300000000005,45.26,760.0
20480,2018112610,德立士,002,201909,159.7,459,74077.0,57.28,469.0
20509,2018112610,德至高,800D,201909,33.6,628,20945.8,42.5,825.0
20528,2018112610,德雷克工具,十字,201909,5.5,370,2039.0,43.28,805.0
20532,2018112610,意美,螺丝刀迷你,201909,0.16,16212,2593.92,93.17,1.0
20538,2018112610,成洲,家用螺丝刀,201909,3.77,169,596.4300000000001,54.14,532.0
20550,2018112610,戴恩工具,迷你螺丝刀,201909,0.6,8059,5376.980000000001,67.87,193.0
20565,2018112610,拓力士,12件套,201909,75.0,197,14775.0,30.89,918.0
20608,2018112610,拓森,10寸,201909,3.12,39060,144409.17999999996,56.69,478.0
20635,2018112610,拓森,3*5,201909,1.91,25325,47401.75,63.83,293.0
20680,2018112610,拓森,778S,201909,2.16,11611,38996.21,50.97,615.0
20705,2018112610,拓森,十字/一字,201909,3.6,71,272.29999999999995,30.89,918.0
20710,2018112610,拓驰,PH1 PH2PH3,201909,21.56,471,10155.52,67.01,214.0
20746,2018112610,摩谊,1201,201909,135.52,6262,885711.06,51.25,609.0
20747,2018112610,文特,WT-ZHLSD,201909,26.8,26,696.8,26.98,1039.0
20790,2018112610,新发,十字一字,201909,1.08,5551,5103.61,30.89,918.0
20835,2018112610,新风工具,一字十字,201909,1.2,8500,10629.61,57.28,460.0
20848,2018112610,日本福冈,01,201909,7.8,360,2829.6,23.28,1067.0
20865,2018112610,日本福冈,46合1,201909,45.85,491,22892.53,48.19,671.0
20879,2018112610,日本福冈,6*150MM十字,201909,5.47,3624,20054.36,63.17,304.0
20896,2018112610,日本福冈,9007,201909,10.0,490,4900.0,52.69,575.0
20899,2018112610,日本福冈,9008A,201909,7.02,186,1316.57,40.65,851.0
20944,2018112610,日本福冈,FO,201909,8.63,23744,202645.67000000004,64.77,269.0
20963,2018112610,日本福冈,FO-5058,201909,37.06,342,12725.520000000002,27.48,1036.0
20996,2018112610,日本福冈,FO-9005,201909,11.71,2260,35019.62,63.19,303.0
21025,2018112610,日本福冈,FO-9005A,201909,8.27,19324,173441.25999999998,84.46,11.0
21070,2018112610,日本福冈,FO-9005B,201909,11.54,1213,14569.4,68.86,181.0
21077,2018112610,日本福冈,FO-9005C,201909,9.7,2658,35965.1,55.41,502.0
21105,2018112610,日本福冈,FO-9005K,201909,10.8,2993,30336.000000000004,67.36,206.0
21150,2018112610,日本福冈,FO-9005S,201909,23.3,11024,283761.85,70.82,151.0
21169,2018112610,日本福冈,FO-9005T,201909,16.85,1370,22807.190000000002,69.08,174.0
21214,2018112610,日本福冈,FO-9005W,201909,22.35,1930,40621.93000000001,65.13,257.0
21259,2018112610,日本福冈,FO-9006,201909,7.47,12307,94923.54000000001,65.78,249.0
21304,2018112610,日本福冈,FO-9008,201909,8.23,23552,207960.01999999993,80.21,34.0
21316,2018112610,日本福冈,FO-9008A,201909,9.9,78,881.4,30.89,918.0
21344,2018112610,日本福冈,FO-9014B,201909,11.15,3432,40249.060000000005,57.06,472.0
21359,2018112610,日本福冈,FO-9030,201909,5.79,2779,16813.359999999997,54.95,510.0
21371,2018112610,日本福冈,FO-9033,201909,6.0,1857,11341.2,72.29,128.0
21399,2018112610,日本福冈,FO-9040B,201909,12.0,7194,86283.13,73.2,111.0
21425,2018112610,日本福冈,FO-9047B,201909,11.98,3202,44121.08,65.7,250.0
21457,2018112610,日本福冈,FO-9058,201909,35.62,4438,160773.27,57.33,458.0
21488,2018112610,日本福冈,FO-9062,201909,29.23,998,46067.780000000006,60.99,367.0
21521,2018112610,日本福冈,FO-9071,201909,42.24,510,21120.91,55.9,494.0
21549,2018112610,日本福冈,FO-90系列,201909,12.24,6365,92600.74000000002,62.76,312.0
21561,2018112610,日本福冈,FO-9206,201909,41.79,71,2960.4399999999996,30.89,1012.0
21577,2018112610,日本福冈,FO-9207,201909,54.48,1690,93203.14,45.89,747.0
21622,2018112610,日本福冈,FO-9208,201909,38.34,30311,1334443.1400000006,65.68,251.0
21667,2018112610,日本福冈,FO-9209,201909,37.07,1007,48339.2,38.18,874.0
21704,2018112610,日本福冈,FO-9210,201909,46.54,1344,67954.45999999999,49.72,643.0
21749,2018112610,日本福冈,FO-9212,201909,42.7,12227,824257.9700000001,62.94,311.0
21787,2018112610,日本福冈,FO-9212A,201909,33.15,2050,94507.29000000001,60.18,383.0
21825,2018112610,日本福冈,FO-9214,201909,14.4,10646,337959.1799999999,62.05,332.0
21842,2018112610,日本福冈,FO-9219,201909,108.04,1685,186971.32,66.43,231.0
21854,2018112610,日本福冈,FO-9221,201909,22.27,241,5505.990000000001,48.12,673.0
21880,2018112610,日本福冈,FO-9330,201909,6.19,11063,102272.48999999999,68.85,183.0
21920,2018112610,日本福冈,FO-9331,201909,5.23,51758,307963.72,86.02,6.0
21959,2018112610,日本福冈,FO-9333,201909,5.76,17448,159600.78,77.65,54.0
21988,2018112610,日本福冈,LSD,201909,5.72,36706,259328.36000000002,78.34,45.0
22005,2018112610,日本福冈,RO-6-9034,201909,6.18,4227,33846.74,73.49,105.0
22017,2018112610,日本福冈,棘轮螺丝刀,201909,18.0,288,5184.0,38.7,870.0
22034,2018112610,日本福冈,电工螺丝刀,201909,8.43,985,8613.26,42.66,819.0
22037,2018112610,时驰,LSD,201909,9.36,254,2647.44,37.16,884.0
22063,2018112610,易之力,9合一多功能组合套装,201909,30.0,1308,26376.0,53.88,540.0
22108,2018112610,易之力,两用伸缩螺丝刀,201909,6.05,22893,159762.66999999995,73.7,101.0
22119,2018112610,易之力,螺丝批组套集合,201909,21.59,1757,38986.35,51.77,596.0
22164,2018112610,易耐特,C301,201909,2.29,8108,38935.63999999999,71.79,131.0
22200,2018112610,易购,01,201909,6.84,896,6198.819999999998,64.13,280.0
22245,2018112610,易购,02,201909,6.0,175,1064.6,30.89,918.0
22263,2018112610,星辰,梅花带孔螺丝刀,201909,6.0,4887,29322.0,85.92,8.0
22290,2018112610,春塑,十字/一字,201909,11.87,956,10985.25,51.98,590.0
22300,2018112610,晖嘉琦,8934,201909,44.55,82,3653.1,26.98,1039.0
22345,2018112610,普雳鎷,12H,201909,252.0,1165,293347.71,30.89,918.0
22384,2018112610,普雳鎷,钻石,201909,177.7,1665,310294.74000000005,71.64,137.0
22413,2018112610,格林特,5H,201909,60.0,541,32451.5,30.33,1020.0
22430,2018112610,桃华,31合一,201909,12.0,229,3381.3600000000006,,
22442,2018112610,森狮,9907,201909,6.71,367,2365.9500000000003,45.26,760.0
22454,2018112610,森狮,异形螺丝刀,201909,6.0,1145,6870.0,48.78,662.0
22499,2018112610,樱野,8HZ,201909,141.5,1171,174351.59,69.67,167.0
22544,2018112610,欧力普,1001,201909,115.57,9718,952482.6800000002,53.4,557.0
22589,2018112610,欧帝斯,迷你螺丝刀,201909,1.59,3426,7862.729999999999,75.45,74.0
22612,2018112610,欧神,800,201909,69.6,3821,262753.8,75.78,68.0
22655,2018112610,欧神,800 801 802,201909,11.23,21862,1044323.6900000003,49.84,641.0
22682,2018112610,欧神,802,201909,25.08,1299,33445.76,17.65,1070.0
22720,2018112610,欧神,OS-6D35,201909,165.6,700,115990.20000000001,30.89,918.0
22738,2018112610,欧神,OS500/600,201909,117.6,1365,160045.80000000002,46.21,740.0
22783,2018112610,欧神牌,801,201909,42.0,2167,104011.40000000001,64.13,280.0
22798,2018112610,正齐,异型螺丝刀,201909,5.04,177,949.6800000000001,34.02,892.0
22814,2018112610,比速迪,BSD-101,201909,204.4,355,72562.0,42.5,825.0
22820,2018112610,汇君,02,201909,4.08,2445,9975.599999999999,42.5,825.0
22865,2018112610,汇成丰,披头,201909,4.82,7437,34582.5,62.35,322.0
22871,2018112610,汉拓夫,002,201909,11.88,84,997.92,30.89,918.0
22877,2018112610,汉拓夫,010,201909,11.88,2460,29224.8,45.75,752.0
22901,2018112610,汉拓夫,029,201909,11.88,3218,40358.22000000001,57.13,470.0
22922,2018112610,汉拓夫,033,201909,31.2,8155,356651.44,70.33,157.0
22958,2018112610,汉拓夫,055,201909,11.83,21991,397682.56999999995,48.38,670.0
22964,2018112610,汉拓夫,H-1,201909,33.36,3949,138378.84,58.83,423.0
22970,2018112610,汉拓夫,H-51,201909,5.52,1255,8171.16,37.42,883.0
22976,2018112610,汉拓夫,HHW-01,201909,23.76,626,14873.759999999998,37.82,878.0
22979,2018112610,汉拓夫,HJL-01,201909,58.8,52,3057.6000000000004,37.8,879.0
22985,2018112610,汉拓夫,HLSD-01,201909,15.4,510,7239.16,63.55,294.0
22991,2018112610,汉拓夫,HPG-01,201909,23.76,1005,23878.8,33.88,893.0
22995,2018112610,汉拓夫,HXH-01,201909,44.6,333,15608.0,53.86,542.0
23011,2018112610,汉邦,6C,201909,66.0,2315,152790.0,56.43,483.0
23027,2018112610,汉邦,HB-SD-802,201909,34.8,6187,215158.85,30.29,1021.0
23033,2018112610,汗拓夫,008,201909,11.88,38,451.43999999999994,30.89,918.0
23036,2018112610,江拓,异型螺丝刀,201909,6.6,15,99.0,30.89,918.0
23043,2018112610,沭工,穿心螺丝刀4-12寸,201909,10.56,406,4287.360000000001,30.89,918.0
23048,2018112610,泓雷,电动螺丝批,201909,59.66,1116,69358.67,72.28,129.0
23075,2018112610,泰克,666,201909,1.8,369,701.4000000000002,,
23105,2018112610,泰克、地达,666,201909,1.8,3578,8481.789999999995,53.37,558.0
23107,2018112610,洲朋聚,2510,201909,23.8,238,5664.4,42.62,820.0
23116,2018112610,浩承,螺丝刀套装,201909,12.72,9477,154919.23,68.1,187.0
23161,2018112610,溢丰,螺丝刀套装,201909,35.67,50996,1094899.63,57.65,449.0
23168,2018112610,潜力创新,手雷螺丝刀,201909,60.98,1748,179921.98,61.12,360.0
23187,2018112610,潜力创新,飞天系列,201909,48.0,186,11349.0,30.89,918.0
23199,2018112610,澄虹,京优两用8合一,201909,33.0,4578,129994.0,63.07,308.0
23223,2018112610,火牛,1201,201909,9.48,159,1534.92,30.89,918.0
23234,2018112610,熊物,十字一字,201909,1.44,616,887.04,30.89,918.0
23237,2018112610,熙思朗,LBTLSD,201909,4.56,144,656.64,30.89,918.0
23264,2018112610,爱机记,GL-360,201909,8.98,1734,15571.320000000002,74.14,97.0
23281,2018112610,爱美女人堂,J63820,201909,6.9,5502,38313.7,47.47,686.0
23287,2018112610,牛享,棘轮螺丝刀,201909,12.3,1112,13677.6,53.99,538.0
23297,2018112610,牛时,十字一字,201909,3.48,93,473.08,30.89,918.0
23329,2018112610,特磨,梅花,201909,6.56,1072,7044.960000000001,47.19,691.0
23350,2018112610,琦鹏,十字一字,201909,6.4,494,3164.0,72.38,124.0
23360,2018112610,瑞德,一字十字螺丝刀套装,201909,19.57,1311,24117.0,37.88,876.0
23375,2018112610,甬工,冲击螺丝刀,201909,21.88,813,22215.4,57.83,445.0
23385,2018112610,益家乐,008,201909,0.58,4471,2593.1800000000003,60.85,368.0
23423,2018112610,盖力,2061,201909,69.6,647,45307.3,49.63,644.0
23449,2018112610,研然,Y0043,201909,20.34,2888,62199.01,75.71,72.0
23475,2018112610,研然,Y0046,201909,7.49,1563,12902.360000000002,53.05,565.0
23500,2018112610,研然,Y0070,201909,7.87,3196,24970.1,79.93,39.0
23514,2018112610,研然,家用螺丝刀,201909,6.95,29832,103030.07,64.3,278.0
23519,2018112610,硕皋,T6-T30螺丝刀,201909,4.68,1728,8087.04,57.31,459.0
23521,2018112610,硕皋,穿心螺丝刀,201909,7.45,253,1884.85,64.88,265.0
23552,2018112610,磨仙,棘轮螺丝刀,201909,11.67,148,1962.4099999999994,47.19,691.0
23558,2018112610,秋播,6012,201909,81.6,19,1558.8,47.19,691.0
23567,2018112610,科麦斯,电动螺丝批,201909,72.92,14557,1134507.38,74.48,89.0
23580,2018112610,科麦斯,螺丝批套装,201909,46.53,2861,150055.61000000002,81.17,30.0
23625,2018112610,空研,286,201909,114.0,2120,268580.60000000003,47.69,681.0
23639,2018112610,第十三站,A11386,201909,6.8,1490,9999.1,28.85,1025.0
23684,2018112610,粤然,01,201909,3.6,3864,13695.720000000001,30.89,918.0
23709,2018112610,精菱,01,201909,11.4,158,3119.64,33.6,896.0
23734,2018112610,精菱,6100,201909,10.56,26462,395859.98,65.83,245.0
23762,2018112610,精菱,T6/T8/T9/T10/T15/T20/T25/T27/T30,201909,9.36,7985,88910.88,60.77,370.0
